snapshot,SE-N hydro,SE-S hydro,NO-N hydro,NO-S hydro,FI hydro
2023-02-01 21:00:00,15738117.829473285,3763978.381138991,36086914.27662775,40992562.57228373,975400.6185884166
2023-02-02 00:00:00,15734051.865139123,3768991.729731353,36078316.333503485,40994140.2470024,974182.8221179149
2023-02-02 03:00:00,15729985.900804961,3754081.8980990546,36069780.104864106,41005657.863051884,971360.3913351042
2023-02-02 06:00:00,15725919.9364708,3751740.3562628184,36060269.078406736,40984174.94711467,966692.7734356358
2023-02-02 09:00:00,15721853.972136637,3735753.7048551803,36051718.68015125,40979002.49005936,962025.1555361674
2023-02-02 12:00:00,15717788.007802475,3732432.3084531897,36041727.10324722,40960005.550099514,957357.537636699
2023-02-02 15:00:00,15713722.043468313,3716445.6570455516,36030773.59798217,40947857.08755498,952689.9197372306
2023-02-02 18:00:00,15709656.079134151,3705037.5367688374,36025123.75408286,40930486.671534136,950816.8629088956
2023-02-02 21:00:00,15705590.11479999,3689050.8853611993,36028210.33714525,40935695.418509156,946149.2450094272
2023-02-03 00:00:00,15701496.284639176,3694070.245572893,36035381.71459175,40934014.723457426,941475.8918346238
2023-02-03 03:00:00,15697402.454478363,3680252.7619485147,36041303.11554905,40952882.6291643,936802.5386598203
2023-02-03 06:00:00,15693308.62431755,3664272.1221602084,36044536.99655448,40962028.47245757,932129.1854850169
2023-02-03 09:00:00,15689214.794156736,3648291.482371902,36044552.694145165,40973294.42851438,927455.8323102135
2023-02-03 12:00:00,15685120.963995922,3632310.842583596,36039582.494691774,40984749.44713191,922782.47913541
2023-02-03 15:00:00,15681027.133835109,3616330.2027952895,36030005.86186029,40990460.446209244,918109.1259606066
2023-02-03 18:00:00,15676933.303674296,3600349.563006983,36020245.415599294,40997894.16012957,913435.7727858032
2023-02-03 21:00:00,15672839.473513482,3584368.923218677,36015136.26724365,41004149.56227337,909175.3932292021
2023-02-04 00:00:00,15668716.816350712,3585114.4461225173,36013940.71842633,40990472.526339576,910592.6056091407
2023-02-04 03:00:00,15664594.15918794,3582965.942712123,36017371.922038935,40976957.8697237,909312.8993822995
2023-02-04 06:00:00,15660471.50202517,3566991.5419163704,36020613.17215311,40970308.229720056,904633.6688706176
2023-02-04 09:00:00,15656348.8448624,3566086.0503652683,36019265.95064123,40953999.55265197,899954.4383589358
2023-02-04 12:00:00,15653882.370634142,3569524.6224190663,36018031.83063068,40940454.416939236,895828.2579406794
2023-02-04 15:00:00,15654253.468023293,3553550.2216233136,36020643.19236005,40940174.40665822,892523.2688724453
2023-02-04 18:00:00,15654080.355970271,3537575.820827561,36027464.79045269,40947622.278528556,888249.0098538947
2023-02-04 21:00:00,15651798.691777494,3542601.4200318083,36035766.588121705,40942528.479850195,887858.0686450807
2023-02-05 00:00:00,15648847.50488409,3540674.8963219672,36048821.556534536,40954526.07543367,890718.4916082537
2023-02-05 03:00:00,15648425.88129905,3530541.104997839,36064936.36923541,40976240.55513165,894477.8332375933
2023-02-05 06:00:00,15650202.821663683,3524725.630337528,36080027.465493895,40986515.83224172,895875.1919089204
2023-02-05 09:00:00,15651415.911170287,3529757.68733877,36091242.061738424,40985334.05651017,894187.9115844028
2023-02-05 12:00:00,15652881.2757982,3513789.744340012,36100702.05014154,41004116.99230204,891324.4984509276
2023-02-05 15:00:00,15655887.412936887,3497821.801341254,36107040.278638616,41011236.808256894,886824.5428354453
2023-02-05 18:00:00,15658514.146225996,3483356.296642591,36110797.82399628,41019899.239072636,882139.2962439106
2023-02-05 21:00:00,15659585.005892437,3488388.3536438327,36118010.943769954,41006283.72706176,882464.3846391962
2023-02-06 00:00:00,15657106.474775014,3472753.8241564836,36126884.75111614,41015937.48982246,885702.6181858854
2023-02-06 03:00:00,15652923.314532958,3456792.547182328,36135609.40068712,41024454.24646632,883437.7111103527
2023-02-06 06:00:00,15648740.154290901,3440831.2702081725,36143416.37810554,41014364.40406082,878746.3132627816
2023-02-06 09:00:00,15644556.994048845,3424869.993234017,36156230.53058638,41008577.82220327,874054.9154152105
2023-02-06 12:00:00,15642685.699934235,3425048.7900709487,36172337.13435449,40991370.895444855,872481.8012101663
2023-02-06 15:00:00,15641138.144571362,3409219.030803484,36188443.7381226,40995830.40840846,867790.4033625952
2023-02-06 18:00:00,15640420.597331602,3393257.7538293283,36201840.934016906,41001908.76520565,867597.3920886503
2023-02-06 21:00:00,15640513.36880257,3398296.476855173,36217062.90476865,40992398.78943963,870507.9300964471
2023-02-07 00:00:00,15643374.744919429,3388137.998625237,36228221.35760375,41004001.958701454,874400.81094937
2023-02-07 03:00:00,15645482.766982226,3375509.0501069967,36241612.07147428,41014414.86936767,875799.0018477417
2023-02-07 06:00:00,15643433.04028049,3361239.344592481,36256776.00680313,41019024.90143737,871101.3214052707
2023-02-07 09:00:00,15642314.269336447,3346296.7929469766,36266618.685659416,41024306.06203941,871947.0938925159
2023-02-07 12:00:00,15640237.256924905,3330342.3775928942,36273937.803077266,41035345.51964087,871167.7441764898
2023-02-07 15:00:00,15636022.438533887,3314387.962238812,36279936.910043076,41039752.19883511,866470.0637340188
2023-02-07 18:00:00,15631807.62014287,3298433.5468847295,36289167.48369904,41045149.93111852,861772.3832915479
2023-02-07 21:00:00,15627592.801751852,3283602.2727049147,36302703.75918932,41054630.139085025,858948.8356548822
2023-02-08 00:00:00,15623782.729206117,3274862.7435972923,36316800.78425584,41066499.61854371,854244.7454107848
2023-02-08 03:00:00,15623564.983002521,3279915.370734525,36332889.08531515,41059796.75745401,849540.6551666874
2023-02-08 06:00:00,15625396.271568503,3284481.0257403026,36347968.47816691,41044210.80493606,844836.56492259
2023-02-08 09:00:00,15627540.517018234,3275935.6293848706,36359226.99456609,41052355.273721,842088.7010729505
2023-02-08 12:00:00,15629918.512744242,3280988.256522103,36372613.30429827,41052768.93310946,842915.3645727001
2023-02-08 15:00:00,15633336.402739903,3280367.0907095573,36385727.988500245,41062371.81242697,838211.2743286027
2023-02-08 18:00:00,15638249.356784714,3285419.71784679,36396438.712106936,41069429.81778807,841861.1585025318
2023-02-08 21:00:00,15644302.211516207,3285299.0469973246,36408299.42542494,41092927.79319155,846757.0682584344
2023-02-09 00:00:00,15650765.665977396,3290324.5156864873,36421244.25022055,41118408.784197666,851646.4454592953
2023-02-09 03:00:00,15656893.547734883,3290301.3115106523,36433171.47200716,41142708.281606086,855488.3193553082
2023-02-09 06:00:00,15659196.022426922,3295361.1451686,36444258.112220556,41143671.95688669,857646.3795830358
2023-02-09 09:00:00,15660723.62699005,3284246.6553806034,36455988.49850568,41165023.89006519,859955.7429467585
2023-02-09 12:00:00,15663465.031446556,3289306.489038551,36466877.84285752,41176601.90312037,862869.5533110914
2023-02-09 15:00:00,15666309.093112946,3294366.322696499,36477621.864170395,41184201.51664338,865069.3957339104
2023-02-09 18:00:00,15669004.48091881,3293382.5148696266,36488192.16151643,41204895.58362982,867794.098704512
2023-02-09 21:00:00,15671607.716422752,3298442.3485275744,36501201.307730846,41226074.80794921,870958.9942996276
2023-02-10 00:00:00,15674663.926419124,3303509.5337626906,36514930.708348714,41245752.22972857,871580.096054929
2023-02-10 03:00:00,15679108.499611352,3297144.765654071,36526639.02211383,41262082.69417962,869508.5950775396
2023-02-10 06:00:00,15682629.555285707,3282414.5727430983,36536712.59632723,41269058.90774814,866920.4599636027
2023-02-10 09:00:00,15684675.397795461,3287481.7579782144,36545945.762306035,41266016.156901434,868298.3529990902
2023-02-10 12:00:00,15684418.196478643,3284257.051686492,36548761.27812575,41280383.63878166,870241.858799618
2023-02-10 15:00:00,15683206.098651225,3289324.236921608,36550976.23924249,41291028.084255785,870366.466830671
2023-02-10 18:00:00,15679815.904934319,3294391.422156724,36550522.80940393,41310721.36880941,870431.7645164052
2023-02-10 21:00:00,15676907.181399371,3299458.6073918403,36548206.45872699,41334099.38489705,869908.7032194171
2023-02-11 00:00:00,15678091.862277493,3304533.2681557355,36547712.52124171,41360553.90900908,869209.84851139
2023-02-11 03:00:00,15683051.681112744,3309607.9289196306,36545829.028424665,41387306.40488996,867503.3219986904
2023-02-11 06:00:00,15683346.400595399,3313320.0051118894,36544000.41797935,41411374.44218271,865691.4544486462
2023-02-11 09:00:00,15679171.635770734,3314090.376924806,36541135.15702439,41433966.1878121,862716.0545261683
2023-02-11 12:00:00,15674821.02945065,3319165.037688701,36538799.85072001,41445692.504726514,860404.8491293251
2023-02-11 15:00:00,15670470.423130564,3320685.307116336,36540249.45667787,41440733.23497742,859892.1247859155
2023-02-11 18:00:00,15666119.81681048,3325759.9678802313,36546083.80209939,41429700.97679561,860213.3420261808
2023-02-11 21:00:00,15662761.189040575,3312194.9185424107,36560650.09603149,41445425.48921679,859530.9152321178
2023-02-12 00:00:00,15662831.84660605,3317277.155562489,36576694.33210989,41447911.81360205,859178.52872291
2023-02-12 03:00:00,15665273.406935586,3322359.392582567,36592738.568188295,41453150.86278701,861219.385817087
2023-02-12 06:00:00,15668608.508379776,3311146.594508552,36608464.87860689,41470789.07389082,863917.491259491
2023-02-12 09:00:00,15672516.862700246,3300174.3373128627,36624509.1146853,41491636.067583896,866241.4939157718
2023-02-12 12:00:00,15676596.791944709,3290531.3138441574,36640553.3507637,41513307.350730404,870427.6711233088
2023-02-12 15:00:00,15680425.409373274,3278642.3744726456,36655353.31442753,41531690.0526245,873616.7019336063
2023-02-12 18:00:00,15685186.158463424,3283724.6114927237,36670434.98961119,41532744.705959134,878059.7973905373
2023-02-12 21:00:00,15690851.948045107,3284535.069605049,36686479.2256896,41545634.39338599,882928.8903708832
2023-02-13 00:00:00,15696359.46448549,3289624.9582915204,36702510.910221756,41560548.71268133,887791.0117841436
2023-02-13 03:00:00,15701094.536703546,3294714.8469779915,36718380.32281915,41574413.351593934,888671.4833047277
2023-02-13 06:00:00,15704834.909877162,3287144.5432147104,36733704.097250365,41581877.01552703,891772.4328176081
2023-02-13 09:00:00,15708218.038315639,3285692.395036445,36749605.74787892,41590614.57761464,894852.2250412038
2023-02-13 12:00:00,15710629.307478746,3273517.4208646305,36762720.28404164,41607704.397562616,898711.8915884037
2023-02-13 15:00:00,15711570.446579205,3259210.9102063514,36775843.88387095,41616580.415479496,901652.0048092359
2023-02-13 18:00:00,15710612.079127224,3264300.7988928226,36787835.30725048,41606685.57874572,905253.6382177034
2023-02-13 21:00:00,15708586.735466376,3254270.1046675276,36799187.252055615,41616889.963033885,909158.4594465891
2023-02-14 00:00:00,15705684.491291039,3259367.693061076,36806285.26858965,41614147.83003106,909523.1227955694
2023-02-14 03:00:00,15702943.208287893,3264465.2814546246,36813083.030672535,41605881.353833795,905096.0259061981
2023-02-14 06:00:00,15698481.43330225,3248562.869848173,36819185.54627961,41609118.14143601,900351.0811600138
2023-02-14 09:00:00,15694019.658316607,3232660.4582417216,36824047.66359556,41608227.1697868,897870.4804020098
2023-02-14 12:00:00,15689557.883330964,3216758.04663527,36825546.24446935,41607321.23474102,894903.3953604917
2023-02-14 15:00:00,15685096.10834532,3200855.6350288186,36824503.47293939,41606261.66350677,892290.2408694137
2023-02-14 18:00:00,15680634.333359677,3184953.223422367,36823572.789386675,41609711.78221071,887545.2961232294
2023-02-14 21:00:00,15676172.558374034,3190050.8118159156,36823981.912280776,41599696.23902837,882800.3513770452
2023-02-15 00:00:00,15671672.007977888,3174156.118590628,36823447.90883947,41610935.47623958,880966.3728495501
2023-02-15 03:00:00,15667171.457581742,3175348.747814423,36822994.07905981,41600929.66996295,877831.0345685259
2023-02-15 06:00:00,15662670.907185595,3159454.054589135,36822465.11943665,41597029.995353706,873078.936129187
2023-02-15 09:00:00,15658170.35678945,3143559.3613638473,36823574.88922802,41591941.48211471,868627.6886837549
2023-02-15 12:00:00,15653669.806393303,3137752.245295727,36824404.32879021,41578540.359170474,863875.590244416
2023-02-15 15:00:00,15649169.255997157,3121857.5520704393,36825739.42613067,41576315.47577494,859123.4918050772
2023-02-15 18:00:00,15644668.70560101,3122245.7290028105,36836147.37208428,41564374.9741044,854371.3933657383
2023-02-15 21:00:00,15640168.155204864,3111941.090002559,36849712.729892746,41575901.77932282,849619.2949263995
2023-02-16 00:00:00,15635627.988742892,3117054.102538937,36862417.07120411,41572717.955548175,851283.0313000114
2023-02-16 03:00:00,15631232.407251524,3105447.578771151,36874745.3383014,41585377.96735657,851355.5827656821
2023-02-16 06:00:00,15626692.240789551,3106761.639944447,36890735.74224686,41571266.9551256,851258.9063895987
2023-02-16 09:00:00,15622152.074327579,3090874.652480825,36906726.14619232,41578203.3047457,846499.5743509243
2023-02-16 12:00:00,15617611.907865606,3090873.450464977,36922269.425277665,41565449.66573204,846952.213560909
2023-02-16 15:00:00,15613071.741403634,3074986.4630013546,36932608.90840334,41572934.58935815,842192.8815222346
2023-02-16 18:00:00,15610826.589367388,3059370.0556016904,36937797.500219814,41581855.07049144,841299.565250438
2023-02-16 21:00:00,15607482.069839302,3064483.068138068,36940329.61830214,41577586.972014874,839203.6923424277
2023-02-17 00:00:00,15602901.45839528,3069603.740681054,36943983.17118693,41579526.63755052,837444.0211272439
2023-02-17 03:00:00,15598320.846951257,3074724.41322404,36944121.49151961,41582171.584803574,834452.6735380193
2023-02-17 06:00:00,15593740.235507235,3059538.143768043,36939026.94450203,41602505.23491395,830953.0179661576
2023-02-17 09:00:00,15589159.624063212,3050883.6977338092,36935012.97351274,41623267.99814002,826628.6432250167
2023-02-17 12:00:00,15584579.01261919,3056004.3702767952,36932596.406002,41653843.3142029,828869.4316499792
2023-02-17 15:00:00,15579998.401175167,3061125.042819781,36929653.50806494,41651695.60988539,824431.5489283948
2023-02-17 18:00:00,15575417.789731145,3066245.715362767,36928957.24509158,41652144.176605895,821827.3281680152
2023-02-17 21:00:00,15575184.838884877,3071366.387905753,36931923.2715505,41689382.07113762,826660.6908648518
2023-02-18 00:00:00,15581633.267855298,3076494.6398226735,36939237.63773865,41728320.87955882,831486.6855333617
2023-02-18 03:00:00,15577011.39449772,3081622.891739594,36952327.310189314,41747311.39495928,831846.7829302575
2023-02-18 06:00:00,15572389.521140143,3086751.143656514,36964856.870964944,41757301.049541354,828248.4146556418
2023-02-18 09:00:00,15568272.170672083,3091879.3955734344,36977304.15013911,41764067.58404414,823656.1317946232
2023-02-18 12:00:00,15565844.883674627,3090472.62188508,36990339.204489425,41787701.296682335,819105.2437894685
2023-02-18 15:00:00,15563818.417175256,3077602.697742554,37001147.541903846,41806288.8189333,814331.2384579785
2023-02-18 18:00:00,15562462.74030953,3065485.4684171155,37009947.60849112,41822800.47924096,809557.2331264884
2023-02-18 21:00:00,15561929.16317408,3070613.720334036,37018701.48253813,41821994.43846042,805576.4719400594
2023-02-19 00:00:00,15561613.962602876,3061010.994316467,37026927.742960125,41836835.95406805,802727.9453845731
2023-02-19 03:00:00,15560810.39931976,3066146.7084696423,37034878.99401695,41838264.96031693,799310.6318996471
2023-02-19 06:00:00,15559236.128688935,3055152.008927856,37041863.388140455,41854397.813266955,795113.9740844514
2023-02-19 09:00:00,15556824.912902318,3053471.2383170067,37047523.30050579,41876800.79820624,790332.5475712285
2023-02-19 12:00:00,15553439.17345764,3058606.952470182,37052361.42672281,41893363.36702299,785551.1210580055
2023-02-19 15:00:00,15548775.2334818,3063742.666623357,37051504.50479046,41894766.59374605,780769.6945447825
2023-02-19 18:00:00,15544111.293505961,3068878.3807765325,37047591.93484851,41894290.81709741,776269.4032883839
2023-02-19 21:00:00,15539447.353530122,3074014.0949297077,37053101.46047172,41900113.073982365,772937.4086497624
2023-02-20 00:00:00,15534740.554696558,3076390.282150009,37065277.19543809,41939071.70390213,775992.8655796051
2023-02-20 03:00:00,15532933.812528607,3081533.3033985146,37078320.06865774,41976961.665764794,777421.1466888869
